n_seeded_agents,cooperation_mean,fairness_mean
0,0.06196600000000001,0.6241839754478503
5,0.062144,0.6086214670703818
10,0.062332,0.6440895383976595
15,0.065072,0.6390476923721946
20,0.069498,0.6801590417100779
25,0.07077,0.6938020013913968
30,0.07432,0.6549438170661184
35,0.072482,0.6645865020744205
40,0.09079999999999999,0.7305438715428305
45,0.08315600000000001,0.6885540167822684
50,0.08979799999999999,0.7429676326160384
