n_seeded_agents,frequency_optimal_mode,longest_run_optimal_mean,pct_other_mean,min_top_strategies,min_top_freq,maj_top_strategies,maj_top_freq
0,0.0832,13.0,0.4405448717948723,"[13, 14]","[0.2115384615384618, 0.054807692307692266]","[13, 9]","[0.4355769230769235, 0.007692307692307687]"
10,0.7296,85.6,0.3667580409356786,"[13, 14]","[0.16853070175438406, 0.09561403508771874]","[13, 9]","[0.3146442495126748, 0.008881578947368393]"
20,0.9244,233.6,0.2793355449781298,"[13, 14]","[0.11648636953699525, 0.08221549112938088]","[13, 8]","[0.2402038559546137, 0.008298475888263837]"
30,0.8824,220.2,0.23369598065881006,"[13, 14]","[0.21459655485040105, 0.01940163191296467]","[13, 9]","[0.19739095396393863, 0.004079782411604702]"
40,0.8316,229.6,0.17577360910693998,"[13, 14]","[0.20673400673400055, 0.013083213083213053]","[13, 8]","[0.10743412965635335, 0.0029822029822029737]"
50,0.9428,248.0,0.11742327817847314,"[13, 8]","[0.1800593975392398, 0.002206194314806959]","[13, 8]","[0.04846084947909413, 0.002536180643944744]"
