n_seeded_agents,cooperation_mean,fairness_mean
0,0.18706119999999996,0.8922807358028715
10,0.19625479999999995,0.8985547132690841
20,0.20143487999999996,0.9131437152489387
30,0.20653640000000004,0.9268350955624151
40,0.21348576000000002,0.9428557801124048
50,0.21818831999999996,0.9389951394263969
