n_seeded_agents,cooperation_mean,fairness_mean
0,0.5317261600000001,0.5333213124740993
10,0.5409500800000001,0.536321672120012
20,0.54814656,0.5386555097544196
30,0.5559619999999998,0.546257809870043
40,0.56248752,0.5510316916679256
50,0.5678883200000001,0.5533902261659478
