n_seeded_agents,cooperation_mean,fairness_mean
0,0.05514888000000001,0.12983534747386452
10,0.05496600000000001,0.1361116086470251
20,0.05480016000000001,0.1415869836531483
30,0.05504328,0.15526791286324212
40,0.055096160000000005,0.1661511187165539
50,0.05530952,0.18071484811590222
