n_seeded_agents,frequency_optimal_mode,longest_run_optimal_mean,pct_other_mean,min_top_strategies,min_top_freq,maj_top_strategies,maj_top_freq
0,0.0004,0.2,0.8444444444444444,"[3, 6]","[0.2, 0.2]","[5, 8]","[0.08888888888888889, 0.08888888888888889]"
10,0.1352,16.0,0.5441157133464837,"[14, 15]","[0.1727810650887575, 0.10591715976331352]","[13, 14]","[0.1514135437212362, 0.13655489809335966]"
20,0.6036,98.6,0.4775495177085664,"[14, 15]","[0.2390987408880006, 0.08721007289595822]","[14, 13]","[0.1686326485531265, 0.139282821588986]"
30,0.7972,160.2,0.3775603501142973,"[13, 14]","[0.13426994480682264, 0.09964877069743981]","[14, 13]","[0.15258961922283693, 0.11947371355299344]"
40,0.872,176.4,0.3322935779816579,"[13, 14]","[0.1389908256880707, 0.08917431192660433]","[14, 13]","[0.16707441386340643, 0.07068297655453713]"
50,0.9124,259.4,0.24151200740416276,"[13, 14]","[0.15905304690924696, 0.026479614204296502]","[14, 4]","[0.16465487846461305, 0.02867163524769892]"
