n_seeded_agents,frequency_optimal_mode,longest_run_optimal_mean,pct_other_mean,min_top_strategies,min_top_freq,maj_top_strategies,maj_top_freq
10,0.00168,0.78,0.6756613756613757,"[10, 6]","[0.06666666666666668, 0.06190476190476191]","[4, 1]","[0.0920634920634921, 0.0873015873015873]"
20,0.00544,2.58,0.5459967320261433,"[8, 2]","[0.08235294117647059, 0.06029411764705886]","[4, 0]","[0.10996732026143778, 0.06584967320261427]"
30,0.00892,4.32,0.41554559043348294,"[8, 2]","[0.07713004484304925, 0.034080717488789256]","[4, 8]","[0.13014449427005453, 0.044743398106626704]"
40,0.01216,5.86,0.2811403508771929,"[8, 14]","[0.1052631578947366, 0.018421052631578956]","[4, 13]","[0.1554093567251464, 0.024488304093567195]"
50,0.01524,7.58,0.15115193934091653,"[8, 0]","[0.13228346456692922, 0.0]","[4, 0]","[0.16990376202974666, 5.832604257801109e-5]"
