n_seeded_agents,cooperation_mean,fairness_mean
0,0.8263,0.980705435273377
5,0.858024,0.9850974138494616
10,0.86059,0.9687469020737072
15,0.865158,0.9895992152557935
20,0.870258,0.9890770131628417
25,0.8716459999999999,0.9960382227082729
30,0.8732800000000001,0.9923356830427341
35,0.869838,0.9876486333711139
40,0.871776,0.9870413212779667
45,0.8722540000000001,0.9846617492723257
50,0.87444,0.9961964488292188
