n_seeded_agents,frequency_optimal_mode,longest_run_optimal_mean,pct_other_mean,min_top_strategies,min_top_freq,maj_top_strategies,maj_top_freq
0,0.28964,43.9,0.4004357900228475,"[13, 14]","[0.1582378124568534, 0.12796575058694074]","[13, 8]","[0.3723825745369762, 0.004907241172950326]"
10,0.71948,120.96,0.375408782886394,"[13, 14]","[0.15437816200588925, 0.11836326235616002]","[13, 8]","[0.33047324302119857, 0.008265228591019661]"
20,0.7812,167.32,0.3107799965864492,"[13, 14]","[0.16539682539681835, 0.07770609318997329]","[13, 8]","[0.2701996927803527, 0.00787392615349629]"
30,0.84324,220.4,0.24900305172112341,"[13, 14]","[0.18189839191686888, 0.052530714861728986]","[13, 8]","[0.19534177695554725, 0.0053138950819329915]"
40,0.89152,254.7,0.17611918720580436,"[13, 14]","[0.17358219669776193, 0.023250179468771573]","[13, 8]","[0.12833113982612684, 0.002725931243519335]"
50,0.88388,254.76,0.11743474478684165,"[13, 8]","[0.18723808661807487, 0.001448160383762498]","[13, 8]","[0.042128393497367786, 0.0015467157432130158]"
