n_seeded_agents,cooperation_mean,fairness_mean
0,0.10897088000000003,0.6685391683380737
10,0.12092975999999994,0.6974920986780251
20,0.13760008,0.7263044222446066
30,0.15398848000000004,0.7537152582656691
40,0.16527448000000003,0.7624289531001511
50,0.17467551999999995,0.7692988694795941
