norm,cooperation,fairness
0,0.07869920000000001,0.7740926957641855
150,0.5113391200000001,0.8635966244598972
192,0.111028,0.9082928211187822
195,0.5081617600000002,0.8626474453565784
243,0.08226784000000002,0.7329480460593046
