norm,cooperation,fairness
0,0.07361961999999998,0.943128617126751
150,0.8739686800000002,0.9974115015184546
192,0.17509570000000002,0.9935288942886297
195,0.71454624,0.9908786682296377
243,0.07484634,0.9457645477607638
