seed,norm,cooperation,fairness
28,51,0.085728,0.7605690450689842
29,51,0.086132,0.7461625571745805
30,51,0.087904,0.7220073967363375
31,51,0.088304,0.664056556292941
32,51,0.088536,0.7202752841110652
33,51,0.088992,0.8090642549241275
34,51,0.081152,0.741935182459927
35,51,0.089436,0.734955411763222
36,51,0.084144,0.7291189575899594
37,51,0.090112,0.7600075617940356
38,51,0.083544,0.725399622628075
39,51,0.089936,0.7976270668858172
40,51,0.088256,0.7359404859404859
41,51,0.084804,0.7094562922251896
42,51,0.086716,0.7024513912343687
43,51,0.085972,0.7024937645371457
44,51,0.085048,0.692502162756906
45,51,0.081924,0.7516827215622396
46,51,0.08846,0.7497296829721898
47,51,0.085312,0.6791074883701782
48,51,0.083204,0.7559585012273633
49,51,0.08644,0.7227688811713509
50,51,0.083752,0.7615237142618988
1,52,0.08782,0.7234259118476847
2,52,0.090812,0.7031126094354584
3,52,0.089252,0.6687910210105247
4,52,0.090024,0.7017319978169443
5,52,0.088928,0.7071443176706335
6,52,0.091704,0.7842608865455966
7,52,0.098168,0.7492871500023373
8,52,0.090932,0.7636387734509944
9,52,0.092616,0.704543942258389
10,52,0.091572,0.706963502954069
11,52,0.090848,0.6354784158603889
12,52,0.093028,0.7564284293245797
13,52,0.090288,0.6904513888888889
14,52,0.091576,0.7032742047682288
15,52,0.089464,0.7250322961190657
16,52,0.091712,0.6870230483904032
17,52,0.0906,0.6971246867764138
18,52,0.091808,0.6994839798300861
19,52,0.094328,0.687034153899381
20,52,0.089064,0.6984144296996505
21,52,0.0944,0.7276719426278709
22,52,0.096032,0.7160663971579077
23,52,0.08904,0.729936230861912
24,52,0.085612,0.6531179826545106
25,52,0.09164,0.7380678799560152
26,52,0.092508,0.7677078583371333
27,52,0.088892,0.7394974780338021
28,52,0.093852,0.7408496732026144
29,52,0.093516,0.8071528323295801
30,52,0.087936,0.7761991891794927
31,52,0.08694,0.7583236662799845
32,52,0.093012,0.7615199542996294
33,52,0.099692,0.6635687347175598
34,52,0.089472,0.7063132420536309
35,52,0.090068,0.734375521511298
36,52,0.087004,0.7062576461697126
37,52,0.089932,0.6724871044193503
38,52,0.090572,0.7537527214392117
39,52,0.096672,0.8021295176676071
40,52,0.089644,0.7537443668343216
41,52,0.08924,0.7127745567495928
42,52,0.086948,0.7067149922035357
43,52,0.09206,0.6931030198554133
44,52,0.094864,0.6919227831766347
45,52,0.087172,0.7031847451082962
46,52,0.088124,0.6562521769418321
47,52,0.092544,0.7229492371350406
48,52,0.087744,0.7336859311749553
49,52,0.088588,0.6932398731265587
50,52,0.093076,0.697851481017939
1,53,0.088712,0.7256682429486534
2,53,0.090492,0.7439744995023372
3,53,0.092664,0.7094180568837885
4,53,0.08816,0.7165579714680319
5,53,0.085592,0.6663194949054563
6,53,0.089492,0.7691265251166105
7,53,0.089428,0.7460043619758387
8,53,0.091772,0.7530645640555618
9,53,0.089504,0.681829815215123
10,53,0.089364,0.7002857073678603
11,53,0.092184,0.6930622436240413
12,53,0.088888,0.76785416062372
13,53,0.084616,0.6994180279363619
14,53,0.094464,0.7442621367428496
15,53,0.087436,0.7320843834113391
16,53,0.092024,0.7222584462314956
17,53,0.084012,0.7356816155751769
18,53,0.093272,0.6690682250773257
19,53,0.089584,0.6911815630783927
20,53,0.093164,0.7148694548864772
21,53,0.089152,0.7370185741889383
22,53,0.093524,0.7699273997035697
23,53,0.090364,0.693899044609945
24,53,0.087184,0.6655699279795063
25,53,0.090936,0.8060262134007494
26,53,0.091664,0.7664930555555556
27,53,0.093568,0.7086253621156902
28,53,0.088128,0.7465990146334289
29,53,0.095632,0.8294451656897072
30,53,0.092768,0.7319584297664199
31,53,0.085596,0.7590145343977734
32,53,0.09368,0.754949091536622
33,53,0.0932,0.7498429590215423
34,53,0.087496,0.7554604759263662
35,53,0.090284,0.7092348945587297
36,53,0.084716,0.8046583358556378
37,53,0.088116,0.7386420134067102
38,53,0.094728,0.7460007238508867
39,53,0.093348,0.7440999706830841
40,53,0.093836,0.7661888140945732
41,53,0.088924,0.7057245737801294
42,53,0.086552,0.6921109832502238
43,53,0.091632,0.7379937482239273
44,53,0.09688,0.6563646478089724
45,53,0.088056,0.6799626275693545
46,53,0.088084,0.7225440090857467
47,53,0.092784,0.692241385945064
48,53,0.088332,0.7420414155462834
49,53,0.089904,0.7791332743604301
50,53,0.090752,0.7154098360655737
1,54,0.08616,0.7226092790421634
2,54,0.088124,0.7424727711050843
3,54,0.089392,0.6451407923777726
4,54,0.088424,0.6996124741751324
5,54,0.084816,0.6451482511829183
6,54,0.090104,0.7358265134330104
7,54,0.0883,0.7961676690458903
8,54,0.089064,0.750376159646453
9,54,0.093024,0.673398401775139
10,54,0.08654,0.6403911987989239
11,54,0.088696,0.7009745874788907
12,54,0.090248,0.7716998604426707
13,54,0.0863,0.6802254499217527
14,54,0.087184,0.7295244951832425
15,54,0.086796,0.7222158215667951
16,54,0.084388,0.6890178379540082
17,54,0.086224,0.698777677587416
18,54,0.085632,0.6975924247003124
19,54,0.084408,0.6724468703971879
20,54,0.086588,0.7145745127207538
21,54,0.089164,0.7026963438923571
22,54,0.088644,0.7269239819156624
23,54,0.087792,0.7488528415571751
24,54,0.085548,0.6579841132847462
25,54,0.086444,0.7440926878600009
26,54,0.09192,0.7317276932167819
27,54,0.085452,0.7522148133180665
28,54,0.091192,0.7028706083976006
29,54,0.088832,0.7978607290984502
30,54,0.085924,0.7924769930406577
31,54,0.086172,0.7241802696030916
32,54,0.086864,0.7534481690863568
33,54,0.092464,0.7500444974274277
34,54,0.08358,0.7616229963151692
35,54,0.08912,0.7553429606007968
36,54,0.085108,0.7297440896476622
37,54,0.087792,0.7146535903449256
38,54,0.084148,0.7827111186645517
39,54,0.092412,0.7716261653675685
40,54,0.090832,0.7443418932211548
41,54,0.083304,0.6993336878926637
42,54,0.084752,0.7200190030378709
43,54,0.086848,0.6855718228778075
44,54,0.0894,0.6968564978831772
45,54,0.083524,0.7071419552316139
46,54,0.084456,0.7080229671011794
47,54,0.087024,0.6662220316643641
48,54,0.08564,0.6975457857010963
49,54,0.089272,0.7299350149063746
50,54,0.08668,0.7108430688312345
1,55,0.085416,0.7664625542815654
2,55,0.091804,0.7681701700167719
3,55,0.092488,0.6843066879187832
4,55,0.087012,0.6815211582373804
5,55,0.087052,0.6831009901953629
6,55,0.088672,0.7681876077021054
7,55,0.088144,0.8102804259352177
8,55,0.089724,0.7769287954568448
9,55,0.092568,0.6919565225773368
10,55,0.086996,0.6972516467405893
11,55,0.090924,0.6954961774875902
12,55,0.091596,0.792416351010101
13,55,0.086512,0.7114652400089588
14,55,0.0922,0.7674192086663025
15,55,0.091972,0.7341576191293124
16,55,0.086324,0.6750533273428615
17,55,0.086976,0.7208448117539027
18,55,0.088316,0.6717488683237007
19,55,0.0906,0.6760852187814965
20,55,0.088764,0.7806309021498895
21,55,0.088732,0.7581287008011146
22,55,0.0914,0.7053685572945203
23,55,0.092396,0.7301373410704024
24,55,0.086704,0.6918524006503262
25,55,0.09086,0.7298737093257641
26,55,0.091784,0.8003848768129375
27,55,0.087804,0.6824897565678477
28,55,0.0873,0.695847404011273
29,55,0.09268,0.7909015801334874
30,55,0.090692,0.7573865522612937
31,55,0.089096,0.7089617875303234
32,55,0.08566,0.7744283174130587
33,55,0.093572,0.6699051816239316
34,55,0.084236,0.7549797792857632
35,55,0.088228,0.7717692475327667
36,55,0.092428,0.7784750294086195
37,55,0.085232,0.7414476053294922
38,55,0.084252,0.7865619199151419
39,55,0.09644,0.7482109831969047
40,55,0.092832,0.6559433574240555
41,55,0.0851,0.7273455768371824
42,55,0.085972,0.7108638009280506
43,55,0.088956,0.735540581126297
44,55,0.088128,0.6859080257408948
45,55,0.085096,0.7110089182585995
46,55,0.085452,0.7297201558625576
47,55,0.088652,0.6434767476611473
48,55,0.086424,0.73758085212245
49,55,0.0858,0.6889038075820114
50,55,0.089712,0.7192480151384261
1,56,0.08526,0.7618462546586395
2,56,0.088532,0.7212068792619334
3,56,0.091748,0.6692713058731024
4,56,0.08802,0.712152011340159
5,56,0.08942,0.6301269936005836
6,56,0.09074,0.7980344483630794
7,56,0.090508,0.739751897951424
8,56,0.088684,0.767470224335689
9,56,0.09216,0.7009571251781882
10,56,0.086884,0.6706134984044723
11,56,0.088416,0.682768858719726
12,56,0.089148,0.749025510400988
13,56,0.087616,0.6764625980791665
14,56,0.089264,0.7282780410742496
15,56,0.088496,0.7284775193013969
16,56,0.088404,0.6713913672913815
17,56,0.087616,0.7160167493223909
18,56,0.084644,0.7109306882828754
19,56,0.088,0.6530961974896948
20,56,0.093416,0.7287795599670734
21,56,0.088104,0.7257111980716707
22,56,0.089348,0.6851033324619978
23,56,0.085884,0.7647557404838958
24,56,0.087204,0.6570977757418436
25,56,0.093296,0.7132624088408204
26,56,0.087336,0.7422128424590613
27,56,0.089084,0.7593598679781991
28,56,0.087528,0.6908092172503798
29,56,0.09216,0.7923828695170996
30,56,0.086432,0.7779240668358134
31,56,0.087104,0.6924906307148538
32,56,0.089056,0.716300810993839
33,56,0.089288,0.670964426692827
34,56,0.086,0.6745066036548479
35,56,0.088508,0.7836321157388687
36,56,0.084724,0.7845292965171183
37,56,0.087928,0.7048199976079417
38,56,0.087792,0.7467017553002077
39,56,0.089708,0.7128959433034092
40,56,0.090716,0.7140899222549697
41,56,0.085712,0.6962131297147498
42,56,0.088296,0.6903557395170205
43,56,0.09566,0.7039877300613497
44,56,0.088444,0.6670890085524231
45,56,0.08482,0.702213528348846
46,56,0.086132,0.6957006840104745
47,56,0.091752,0.6712217674700621
48,56,0.085916,0.7011336324980252
49,56,0.08928,0.6855764959705566
50,56,0.08906,0.7236907335891252
1,57,0.08722,0.6572658005810448
2,57,0.0844,0.6886766229499912
3,57,0.086856,0.6829355501921874
4,57,0.085896,0.7169777366445576
5,57,0.084196,0.6662071059574659
6,57,0.090036,0.7560538154982813
7,57,0.089788,0.7580854038937291
8,57,0.08936,0.7209496732756444
9,57,0.090348,0.7062219809822488
10,57,0.085832,0.6809600564353065
11,57,0.087492,0.7000214261580426
12,57,0.0879,0.8000718718469683
13,57,0.087068,0.7173189554921239
14,57,0.089268,0.7083425130351766
15,57,0.086672,0.7703827255920336
16,57,0.083308,0.6686634966989904
17,57,0.08598,0.6975796338098822
18,57,0.084732,0.714093407782539
19,57,0.084116,0.6844775692762982
20,57,0.085196,0.7038496694513531
21,57,0.085264,0.7246138163569357
22,57,0.088596,0.7506506194935112
23,57,0.085624,0.7809542331129263
24,57,0.083484,0.640509459329684
25,57,0.08684,0.7789712963342581
26,57,0.08758,0.7284210974778459
27,57,0.086472,0.7638635924142056
28,57,0.086424,0.8149529238638149
29,57,0.090532,0.769653180440432
30,57,0.085212,0.7358929841534907
31,57,0.082136,0.7709714525728959
32,57,0.086412,0.8252592239415524
33,57,0.086772,0.7692508871844127
34,57,0.083044,0.690379063772107
35,57,0.087124,0.7848576260340966
36,57,0.08188,0.8369251986332388
37,57,0.086548,0.7152647816437298
38,57,0.085592,0.7523033262047909
39,57,0.088688,0.7251894320391605
40,57,0.086416,0.735971699428412
41,57,0.082424,0.7349574579712128
42,57,0.084724,0.6867868772863875
43,57,0.090104,0.7342373333666913
44,57,0.088072,0.6851999196302994
45,57,0.082016,0.725616087419801
46,57,0.084896,0.6660401155457911
47,57,0.086416,0.7085883880541645
48,57,0.087212,0.7656381248547888
49,57,0.090936,0.6848136867042444
50,57,0.087092,0.6971523085933955
1,58,0.090828,0.7633112548777983
2,58,0.088532,0.7697341947351898
3,58,0.092284,0.7327749125181364
4,58,0.093632,0.6726563836990409
5,58,0.092344,0.6754914988585642
6,58,0.092528,0.8039929319302687
7,58,0.092604,0.7407802636313087
8,58,0.089912,0.7604332260607706
9,58,0.090756,0.7157776239010978
10,58,0.087952,0.6599647761100981
11,58,0.093392,0.7037709215567655
12,58,0.091188,0.7766571041620692
13,58,0.090144,0.6519158061057503
14,58,0.0967,0.7088251254917922
15,58,0.08574,0.700636219041127
16,58,0.08736,0.6512457724409693
17,58,0.086576,0.7006200620062006
18,58,0.08984,0.717090518742497
19,58,0.094192,0.6785602503912364
20,58,0.093444,0.7342605325163044
21,58,0.088292,0.8251376164084003
22,58,0.093168,0.7548912684248794
23,58,0.091848,0.7350399004229567
24,58,0.092816,0.6977288219619507
25,58,0.092944,0.7058784462180968
26,58,0.093272,0.7345712593237346
27,58,0.0914,0.7652072014488122
28,58,0.09148,0.7611238240528858
29,58,0.090204,0.7994885254727775
30,58,0.090916,0.7853195731720677
31,58,0.087084,0.7774285999328854
32,58,0.092332,0.8070305698085023
33,58,0.091716,0.7230650448899075
34,58,0.0872,0.6972243851994677
35,58,0.090836,0.7753013171647779
36,58,0.086544,0.8173928799626166
37,58,0.09366,0.7059952540480179
38,58,0.086692,0.8163934893938747
39,58,0.097252,0.7724517772851531
40,58,0.0973,0.7468227935903314
41,58,0.082712,0.7712819929257584
42,58,0.086796,0.7373346366894754
43,58,0.094568,0.7209727941435258
44,58,0.093896,0.7069978353218168
45,58,0.086512,0.7206390715601191
46,58,0.084556,0.6712352989555062
47,58,0.093352,0.6636200002950766
48,58,0.089788,0.7605831920227478
49,58,0.091096,0.6885096887203555
50,58,0.089964,0.7096683940344988
1,59,0.092584,0.7137641561732795
2,59,0.09022,0.7341202922990444
3,59,0.092452,0.6596305188742163
4,59,0.090424,0.6545451124282623
5,59,0.08746,0.7448964056253724
6,59,0.097736,0.7404851526557926
7,59,0.091168,0.7773273390331159
8,59,0.090656,0.7710998659227541
9,59,0.095236,0.7634481013484833
10,59,0.089776,0.6679239461606695
11,59,0.092244,0.6739174836601307
12,59,0.092656,0.7719661638688744
13,59,0.092992,0.6912634315823382
14,59,0.094052,0.7341937494008245
15,59,0.088616,0.71414498872126
16,59,0.085964,0.6891793484107478
17,59,0.085668,0.6770319668310395
18,59,0.092508,0.7166861542622155
19,59,0.094668,0.7037840443480357
20,59,0.0946,0.7203179625397941
21,59,0.089768,0.7466979248953105
22,59,0.096404,0.7545857279693488
23,59,0.09502,0.7350454750540238
24,59,0.089248,0.7185471642765362
25,59,0.094944,0.7643683813645454
26,59,0.090212,0.7532865739143767
27,59,0.099372,0.7735481011957047
28,59,0.092704,0.7492029317264107
29,59,0.09354,0.7684871737004438
30,59,0.09006,0.7844023723030962
31,59,0.092036,0.7383996882243143
32,59,0.093124,0.7814968177287018
33,59,0.091936,0.7165148296184269
34,59,0.09092,0.7588035431045114
35,59,0.09338,0.7863247863247863
36,59,0.085876,0.8153150561452969
37,59,0.093424,0.7223173787547181
38,59,0.086296,0.7770733269292347
39,59,0.100032,0.8151111111111112
40,59,0.098284,0.7051469448320156
41,59,0.0842,0.6786686510169795
42,59,0.090436,0.7513011562065575
43,59,0.09136,0.6909396667095864
44,59,0.09294,0.7076569486534953
45,59,0.08518,0.6754949763593381
46,59,0.0875,0.7020556856622431
47,59,0.092684,0.7279922422603671
48,59,0.089592,0.7598641572043345
49,59,0.090624,0.7170801449204725
50,59,0.095816,0.7707502444092659
1,60,0.084928,0.6578856292003702
2,60,0.083532,0.7208809207613989
3,60,0.090248,0.6667815933434469
4,60,0.086308,0.7294093205043305
5,60,0.085924,0.6859279597953488
6,60,0.0857,0.8260334956599501
7,60,0.08934,0.7593776253453546
8,60,0.085812,0.7804606618088457
9,60,0.089688,0.6702793750363013
10,60,0.084056,0.6631133380820213
11,60,0.088328,0.6867066502878338
12,60,0.08666,0.7237958217186703
13,60,0.085428,0.7027989498644986
14,60,0.089164,0.7309484234914879
15,60,0.084456,0.7262808140098534
16,60,0.085156,0.6833138459752386
17,60,0.084616,0.6986113769271665
18,60,0.085084,0.6764995083579155
19,60,0.090876,0.6789775691184142
20,60,0.086476,0.710779095701541
21,60,0.085788,0.7157133616904617
22,60,0.091636,0.71061850616354
23,60,0.085484,0.7475068077317977
24,60,0.085912,0.6419216355405964
25,60,0.08766,0.7217471718668845
26,60,0.08392,0.784131048052533
27,60,0.086384,0.7470990303608329
28,60,0.087016,0.7532061045112816
29,60,0.08932,0.8413307741522713
30,60,0.08652,0.7046843177189409
31,60,0.0857,0.7310665618448637
32,60,0.087772,0.7800475616744958
33,60,0.087784,0.7867328523958234
34,60,0.081576,0.7646564845431166
35,60,0.086788,0.7022112264830711
36,60,0.08186,0.711304899176624
37,60,0.08592,0.7496382377167791
38,60,0.084148,0.7470165658213792
39,60,0.087148,0.7518429032272261
40,60,0.0882,0.6990145410308537
41,60,0.081432,0.739264828738513
42,60,0.084472,0.6945196827697876
43,60,0.088116,0.7028183180409302
44,60,0.090428,0.6898738662131518
45,60,0.08388,0.6968257026049359
46,60,0.082304,0.7005654174884944
47,60,0.085312,0.7078107134934043
48,60,0.08482,0.734990556752587
49,60,0.085068,0.6939081939081939
50,60,0.083288,0.7131308333113416
1,61,0.090484,0.7836007506141588
2,61,0.085776,0.7766553968582535
3,61,0.090796,0.6678792454556894
4,61,0.086412,0.7148179300266775
5,61,0.09012,0.6836539516799146
6,61,0.08886,0.7893388098487203
7,61,0.09228,0.7807933194154488
8,61,0.090392,0.7550777040983642
9,61,0.09246,0.6802816579932438
10,61,0.088004,0.6844699983124803
11,61,0.091352,0.6862494084056825
12,61,0.087404,0.7516440513637181
13,61,0.087836,0.6820334384807404
14,61,0.095672,0.7198077702507093
15,61,0.088028,0.6819625131636375
16,61,0.090412,0.7027661753644758
17,61,0.086968,0.6946554826701585
18,61,0.087192,0.7157922688820607
19,61,0.087656,0.6848065150102705
20,61,0.094684,0.6984582996074497
21,61,0.091628,0.7363860215982011
22,61,0.096988,0.673276828847481
23,61,0.090208,0.7061976266122245
24,61,0.085852,0.6899862313791846
25,61,0.090708,0.7170909267983883
26,61,0.087452,0.7643894495167922
27,61,0.088256,0.7856536425874744
28,61,0.088356,0.7137208530412413
29,61,0.094028,0.7459952842801235
30,61,0.088268,0.78250677177542
31,61,0.086736,0.6914946556283493
32,61,0.088768,0.7576303255692568
33,61,0.0916,0.7063081285819105
34,61,0.08178,0.7268674117186289
35,61,0.090484,0.6788110176034889
36,61,0.085616,0.7832562631158654
37,61,0.089468,0.7188640271129417
38,61,0.084416,0.7632311849488799
39,61,0.088676,0.7564243040880749
40,61,0.092236,0.7531692487089788
41,61,0.084168,0.7386243813574912
42,61,0.085592,0.7176905001678415
43,61,0.091076,0.7085073194144469
44,61,0.09292,0.658425444359787
45,61,0.08352,0.7361539432631787
46,61,0.084992,0.6384567443938806
47,61,0.091848,0.6563610637610436
48,61,0.089252,0.7250515270751359
49,61,0.088872,0.6944726452340666
50,61,0.08776,0.6773601028614326
1,62,0.093328,0.7156198080299846
2,62,0.089616,0.70613555117823
3,62,0.09538,0.6787461216557907
4,62,0.090108,0.6944891463719916
5,62,0.090352,0.6601262557285501
6,62,0.091444,0.7319082855995607
7,62,0.094672,0.7381174500657816
8,62,0.0933,0.7549589913692097
9,62,0.095352,0.650364691476335
10,62,0.088008,0.6931731409725269
11,62,0.097356,0.7290048669359015
12,62,0.095756,0.7484271460430305
13,62,0.092932,0.6956743179266359
14,62,0.094252,0.7439219101531315
15,62,0.086844,0.7474383985377342
16,62,0.089288,0.6771507717902238
17,62,0.0888,0.6787839253592678
18,62,0.093068,0.6899837793998378
19,62,0.09538,0.7184244602926113
20,62,0.090148,0.7085055743454842
21,62,0.092364,0.7284394997091332
22,62,0.091572,0.6814181418141815
23,62,0.092928,0.7791061552413433
24,62,0.091152,0.6740863253164266
25,62,0.096256,0.7220433396038423
26,62,0.09338,0.7747126727547157
27,62,0.096952,0.7536978231308699
28,62,0.092608,0.7449752666436589
29,62,0.09374,0.7716960914806165
30,62,0.092776,0.8233395556629914
31,62,0.08992,0.7659176029962548
32,62,0.09146,0.7970590441893616
33,62,0.093064,0.7171551758237411
34,62,0.088876,0.6933713104103052
35,62,0.090144,0.7358840405407099
36,62,0.087572,0.7942317058601899
37,62,0.094408,0.7084027777777778
38,62,0.091312,0.7286166799501359
39,62,0.101804,0.8056456067046083
40,62,0.097496,0.7311141826000154
41,62,0.085568,0.707063753112862
42,62,0.084232,0.7338451524311408
43,62,0.094448,0.6839324930506452
44,62,0.09338,0.6886216832433132
45,62,0.08606,0.6978147075902462
46,62,0.08438,0.7195315097740678
47,62,0.093712,0.6841636775782538
48,62,0.090416,0.7035942412046214
49,62,0.096416,0.6745729072727997
50,62,0.093532,0.7293993130441728
1,63,0.095516,0.6905204183638453
2,63,0.090144,0.7514448654648448
3,63,0.093984,0.7137151193178716
4,63,0.094092,0.7220628342719512
5,63,0.094916,0.6587610581186599
6,63,0.0952,0.7623154366521094
7,63,0.097732,0.7702148637112386
8,63,0.0971,0.7426503632320816
9,63,0.093184,0.6550786603080634
10,63,0.092004,0.6635159053574168
11,63,0.094536,0.6503671245431081
12,63,0.094176,0.7834857427531642
13,63,0.097796,0.6597373297880913
14,63,0.096768,0.7302327019235971
15,63,0.087048,0.6867331475778463
16,63,0.09546,0.6736894413569082
17,63,0.086204,0.6643557666550722
18,63,0.095712,0.6721294780869248
19,63,0.090804,0.6653630987671212
20,63,0.095884,0.6838151034470052
21,63,0.092036,0.8179448527102569
22,63,0.096432,0.6998142479658843
23,63,0.099164,0.7980498101152348
24,63,0.090884,0.6690090605627086
25,63,0.096848,0.8231380014062527
26,63,0.091568,0.7571612196304023
27,63,0.096844,0.7466441499956699
28,63,0.096696,0.7118896038311828
29,63,0.10256,0.7623643947824639
30,63,0.094136,0.7569498235648506
31,63,0.089408,0.7190775681341719
32,63,0.092224,0.7359442546260578
33,63,0.098256,0.686317794225858
34,63,0.090676,0.7376925733161926
35,63,0.095,0.6984467850609584
36,63,0.090884,0.7687293473771168
37,63,0.094052,0.757520903370399
38,63,0.087924,0.761531709167582
39,63,0.098448,0.8304344129898835
40,63,0.098972,0.7450776843489393
41,63,0.089104,0.6799962118521675
42,63,0.092528,0.6827390553324868
43,63,0.096644,0.6823275280140407
44,63,0.0964,0.6937245821830379
45,63,0.087948,0.7214459717015663
46,63,0.089724,0.7216405966405967
47,63,0.097772,0.667130101318843
48,63,0.09744,0.7191830366103517
49,63,0.093064,0.6790936913886341
50,63,0.094788,0.6975498225498225
1,64,0.08648,0.7633428607381042
2,64,0.084392,0.7444097517898256
3,64,0.085132,0.7500258502483872
4,64,0.083252,0.7844954124053913
5,64,0.082644,0.6963376930158233
6,64,0.082768,0.8286654353508746
7,64,0.087104,0.8293337172197031
8,64,0.087088,0.8202715035363907
9,64,0.08486,0.7124205840870567
10,64,0.083988,0.7642745305131697
11,64,0.084548,0.7570807889956827
12,64,0.086516,0.7881488256924811
13,64,0.08698,0.7407654069489061
14,64,0.08898,0.7882945412561714
15,64,0.08472,0.772345967390599
16,64,0.082924,0.6997070991517174
17,64,0.085904,0.6798726463932165
18,64,0.08528,0.7417912371706827
19,64,0.081888,0.7092784055996366
20,64,0.082812,0.7920823275068106
21,64,0.08476,0.8246776187952659
22,64,0.087372,0.7321502871825227
23,64,0.0811,0.7982856146121452
24,64,0.082516,0.7475003930926681
25,64,0.086288,0.8075891146032963
26,64,0.083256,0.8279793057811466
27,64,0.08556,0.8274584369362781
28,64,0.082964,0.7813587684069612
29,64,0.08932,0.8228077512895581
30,64,0.083896,0.8107824320298498
31,64,0.0846,0.6492153079851251
32,64,0.083332,0.7761924367401603
33,64,0.08678,0.7762099522835719
34,64,0.080944,0.7545630846452202
35,64,0.08362,0.8437166955939222
36,64,0.080036,0.7936184964128535
37,64,0.08586,0.7540293507807917
38,64,0.084756,0.7804566748015372
39,64,0.085824,0.8040520366815952
40,64,0.083316,0.7819558185291581
41,64,0.083452,0.8038926167955597
42,64,0.079892,0.7537081138293522
43,64,0.085704,0.7496819466205992
44,64,0.086484,0.724579983508555
45,64,0.08282,0.7371763356276629
46,64,0.08266,0.6695250327389947
47,64,0.088248,0.7280034484507328
48,64,0.083248,0.7653681476802133
49,64,0.08486,0.7748776130484211
50,64,0.082964,0.7364982064205604
1,65,0.088232,0.6805480784951768
2,65,0.087944,0.6666588054022609
3,65,0.08952,0.6466339371367305
4,65,0.088884,0.6516583520222131
5,65,0.08472,0.637722151510866
6,65,0.084036,0.6465979811094682
7,65,0.089676,0.708296783625731
8,65,0.091704,0.6742948498344181
9,65,0.090784,0.6140238772271744
10,65,0.089924,0.5832827112827113
11,65,0.085512,0.6088808059035731
12,65,0.086268,0.6490397418425051
13,65,0.08552,0.6202791461412152
14,65,0.09082,0.6591765805702567
15,65,0.08968,0.6280422582677627
16,65,0.084616,0.5812368629675693
17,65,0.088704,0.6007304450793038
18,65,0.085876,0.5621515582315884
19,65,0.085744,0.6019722859814673
20,65,0.089448,0.5584499404488625
21,65,0.090976,0.6664083747360104
22,65,0.088948,0.6008602012828311
23,65,0.088052,0.6677241563669528
24,65,0.08586,0.5671522313858081
25,65,0.088836,0.6993180233218184
26,65,0.089144,0.5832649599279915
27,65,0.088176,0.7084293751703967
28,65,0.085892,0.6088312210822773
29,65,0.091236,0.7152121146252218
30,65,0.085156,0.674721822335421
31,65,0.085676,0.6314181823784542
32,65,0.085744,0.5802389501673512
33,65,0.088876,0.613626314683135
34,65,0.0831,0.6172739951226734
35,65,0.089636,0.6935497384705614
36,65,0.082964,0.6497193793331133
37,65,0.091544,0.6801896288100563
38,65,0.086876,0.629267276480503
39,65,0.092028,0.5897875941440298
40,65,0.088544,0.5949588707076506
41,65,0.085592,0.5596515609054401
42,65,0.0841,0.6109012515262515
43,65,0.086824,0.5931946742810171
44,65,0.087788,0.5807649331497886
45,65,0.083136,0.6270357085074563
46,65,0.083676,0.5757711742279137
47,65,0.089592,0.553636321666238
48,65,0.087756,0.6032118140345926
49,65,0.08742,0.6231651958368797
50,65,0.083756,0.6728274886642539
1,66,0.084892,0.769000027646457
2,66,0.087268,0.8181022284689391
3,66,0.08654,0.7674675690919346
4,66,0.086552,0.8235757139428845
5,66,0.086692,0.7470555885523219
6,66,0.088304,0.8459685732728307
7,66,0.112832,0.9559590610091838
8,66,0.08728,0.8484737431041138
9,66,0.090552,0.747885625627145
10,66,0.097384,0.7751648262751284
11,66,0.087572,0.753438902710316
12,66,0.090848,0.7978051687031997
13,66,0.092928,0.7090830636461705
14,66,0.094368,0.8153369548617928
15,66,0.085812,0.7947667708245363
16,66,0.322912,0.6969851556359645
17,66,0.087812,0.7429250686204586
18,66,0.084912,0.7302681992337164
19,66,0.084144,0.7286158458965931
20,66,0.08746,0.8020612911608568
21,66,0.085608,0.857962921037406
22,66,0.095892,0.7621904079592324
23,66,0.087556,0.7904870435968548
24,66,0.0854,0.7260453018599119
25,66,0.090204,0.8035512291849749
26,66,0.090312,0.7905301971433516
27,66,0.089428,0.842767206151454
28,66,0.082808,0.774687528228241
29,66,0.088472,0.8511267728182372
30,66,0.092628,0.8291219474783565
31,66,0.087404,0.7468338415764698
32,66,0.089376,0.8574614321287345
33,66,0.092688,0.7571117522408316
34,66,0.08554,0.7801905185308677
35,66,0.091848,0.7850019079335345
36,66,0.08566,0.8043728150174799
37,66,0.090204,0.7621463238331269
38,66,0.083336,0.782515036268146
39,66,0.091772,0.8575201478604333
40,66,0.088212,0.7593447799486875
41,66,0.0847,0.7979212577392365
42,66,0.088028,0.8043595823453554
43,66,0.089292,0.7430635272909705
44,66,0.086744,0.6746989407061155
45,66,0.086848,0.7703439067518315
46,66,0.086636,0.694655257936508
47,66,0.088332,0.7299217563147182
48,66,0.09506,0.7809015005546798
49,66,0.088168,0.7878285299981874
50,66,0.087188,0.762376105367209
1,67,0.090092,0.727203549997312
2,67,0.7826,0.9104859734884894
3,67,0.096892,0.7622933743579883
4,67,0.093952,0.7228021176043614
5,67,0.085968,0.6668798391151332
6,67,0.08372,0.7975062103562213
7,67,0.802952,0.8406101987878817
8,67,0.099344,0.8130535089677755
