seed,norm,cooperation,fairness
21,150,0.837844,0.9798512934400238
22,150,0.845264,0.9546729494773303
23,150,0.85832,0.9745113381934813
24,150,0.837772,0.9597683347192125
25,150,0.826556,0.9441688489286529
26,150,0.08216,0.781427888584713
27,150,0.085288,0.725845783960158
28,150,0.850956,0.9402038372806122
29,150,0.837368,0.9329095063208305
30,150,0.85034,0.9610049173371927
31,150,0.08224,0.6948670831802033
32,150,0.84914,0.9556103270636312
33,150,0.085648,0.7842593028178954
34,150,0.8473,0.9868905445597069
35,150,0.083076,0.7619302836365165
36,150,0.081604,0.7945132507657477
37,150,0.085788,0.722142090514834
38,150,0.851832,0.9592134722719292
39,150,0.087252,0.7524793633826238
40,150,0.084976,0.7370162437308182
41,150,0.08028,0.8162684179214823
42,150,0.084648,0.6953137652786114
43,150,0.086164,0.6995733190322292
44,150,0.08292,0.7265027198205979
45,150,0.079856,0.7209302325581395
46,150,0.844476,0.9633650270115087
47,150,0.859532,0.9656911117924565
48,150,0.850548,0.9750549740522473
49,150,0.850688,0.9545412880120085
50,150,0.843592,0.97405832181107
1,192,0.12872,0.9302622850023461
2,192,0.109552,0.9747890658195577
3,192,0.137988,0.9359420883698696
4,192,0.088384,0.7833642003420671
5,192,0.120624,0.9581510586337265
6,192,0.12212,0.9540762256152608
7,192,0.099108,0.9233165813410987
8,192,0.1091,0.9946788293424554
9,192,0.11162,0.8380143363689702
10,192,0.084624,0.7873759091150396
11,192,0.122204,0.9629878662430178
12,192,0.116152,0.9383097522632408
13,192,0.10222,0.8556316882060595
14,192,0.09938,0.8661199364770319
15,192,0.124908,0.9499084727478139
16,192,0.104312,0.8610598520009694
17,192,0.092636,0.8362325510047554
18,192,0.1084,0.8598626842409339
19,192,0.100716,0.8165740971013291
20,192,0.12544,0.9618922976250048
21,192,0.105728,0.9773725765693976
22,192,0.092756,0.8867319660271202
23,192,0.0895,0.8865257713572321
24,192,0.084888,0.7365567238848447
25,192,0.122496,0.9114400076798184
26,192,0.094316,0.9085488796994513
27,192,0.130748,0.9800377213626424
28,192,0.100844,0.9130149853641487
29,192,0.105896,0.9965281966026673
30,192,0.127024,0.9634056591803071
31,192,0.091524,0.8017144652394417
32,192,0.135796,0.979252146435264
33,192,0.123488,0.9098263410923852
34,192,0.108508,0.9744193840443782
35,192,0.094344,0.8805796004604008
36,192,0.11878,0.9791831971995332
37,192,0.1175,0.9739583333333333
38,192,0.1226,0.9116983911680426
39,192,0.129268,0.9796062151683522
40,192,0.11736,0.9467723107848041
41,192,0.080488,0.8289825618743941
42,192,0.126244,0.9058620717433159
43,192,0.109364,0.9176790980541563
44,192,0.149916,0.9267936389252358
45,192,0.09624,0.9195716198125836
46,192,0.107172,0.8390584480351087
47,192,0.125204,0.8895762400294122
48,192,0.082256,0.7959057653395966
49,192,0.117488,0.961412589519232
50,192,0.135456,0.9440763720919363
1,195,0.080372,0.7366411408560639
2,195,0.08462,0.7629856882401854
3,195,0.841856,0.9375732854163661
4,195,0.085872,0.706273737114138
5,195,0.773984,0.916133909010544
6,195,0.0814,0.7619468979090581
7,195,0.851976,0.9183780382194277
8,195,0.854156,0.9757451731389243
9,195,0.853832,0.971631187267643
10,195,0.83974,0.9501155281711002
11,195,0.085772,0.7049723126106069
12,195,0.81458,0.9532357227758798
13,195,0.85648,0.9724372139657487
14,195,0.087748,0.7446580258833397
15,195,0.854156,0.9730597534823441
16,195,0.083512,0.6690722757061514
17,195,0.083508,0.7183781313944018
18,195,0.846336,0.974025974025974
19,195,0.087124,0.7043932437555284
20,195,0.084072,0.7643242792954615
21,195,0.086216,0.7512127304187796
22,195,0.095948,0.6987714344800227
23,195,0.85594,0.9713420316868593
24,195,0.083216,0.6820794372480055
25,195,0.836688,0.9764664733692768
26,195,0.843492,0.972758078680638
27,195,0.84598,0.9866736271606169
28,195,0.856696,0.9704375656671785
29,195,0.852724,0.962763526845986
30,195,0.836632,0.9653092285498748
31,195,0.833452,0.9807372585753927
32,195,0.843484,0.966876231276878
33,195,0.810168,0.9453894469791517
34,195,0.081668,0.7443423154476655
35,195,0.085908,0.7902423670129053
36,195,0.082044,0.7670316497019127
37,195,0.085336,0.7209522277312195
38,195,0.825292,0.9400036935627625
39,195,0.085464,0.7515734221616575
40,195,0.84788,0.9671111923825447
41,195,0.080908,0.818978152535651
42,195,0.84258,0.9992813595885423
43,195,0.08086,0.7085626818315442
44,195,0.083716,0.6756416401176615
45,195,0.829484,0.9962119310113501
46,195,0.08146,0.7246718069470736
47,195,0.855208,0.9808109008813916
48,195,0.856376,0.9918637845069656
49,195,0.850348,0.957068121408303
50,195,0.841824,0.9512264318222117
1,243,0.080764,0.7271288382399494
2,243,0.090524,0.7255054180818373
3,243,0.080764,0.675200194718267
4,243,0.084132,0.7205984845114699
5,243,0.082484,0.6730840535067454
6,243,0.083088,0.7290781863042511
7,243,0.082724,0.6895121679756495
8,243,0.085968,0.7872242599036543
9,243,0.082848,0.6951719171216412
10,243,0.079308,0.7276077771961272
11,243,0.083156,0.7183668990833009
12,243,0.080348,0.7575393929565664
13,243,0.078696,0.6958287190845331
14,243,0.080688,0.7705226122966314
15,243,0.082084,0.7573785755474085
16,243,0.079604,0.7150507503580547
17,243,0.078684,0.7420400639722425
18,243,0.081916,0.7457687399317977
19,243,0.08424,0.6887521601245751
20,243,0.081484,0.7562336010388891
21,243,0.079524,0.747753585622948
22,243,0.080952,0.772755313167046
23,243,0.081604,0.7213067095096014
24,243,0.079572,0.7232524366011838
25,243,0.080676,0.78278597704206
26,243,0.08376,0.7284240173600148
27,243,0.080716,0.782917144328698
28,243,0.082244,0.7214907951548652
29,243,0.081192,0.804992806973005
30,243,0.085936,0.7762907889301941
31,243,0.080236,0.7829480686623544
32,243,0.087504,0.7685692025434165
33,243,0.084168,0.76005796201418
34,243,0.078872,0.6716986750037219
35,243,0.078996,0.7680728758006266
36,243,0.089228,0.720409665725442
37,243,0.08044,0.7902379991932231
38,243,0.080096,0.74445085346835
39,243,0.084784,0.7515669515669515
40,243,0.090092,0.7416936445731812
41,243,0.07982,0.7202043398790834
42,243,0.08192,0.7515361165079214
43,243,0.0813,0.6286287515866191
44,243,0.083136,0.6709515679163902
45,243,0.077208,0.7021097313068115
46,243,0.081228,0.7335621067956117
47,243,0.085852,0.6768869981046265
48,243,0.083832,0.7577538361083905
49,243,0.084232,0.7329645662978996
50,243,0.080768,0.7135360032672231
