norm,cooperation,fairness
0,0.07360196199999998,0.9422147999058449
150,0.778215964,0.9917029402034455
192,0.17564362600000005,0.9925442881420534
195,0.722639662,0.9887943510152162
243,0.08978375400000002,0.9502113509727826
