norm,cooperation,fairness
0,0.06054079999999998,0.7893807752136626
150,0.06259263999999998,0.7236513685593774
192,0.06678872,0.8250801942425869
195,0.06248112000000001,0.7168523470524458
243,0.06192703999999999,0.7197057077941987
